datetime	content	title	channels
2020-08-28 15:02:06	【收评：沪指涨1.6%重返3400点大关 白酒板块强势领涨】8月28日消息，三大指数小幅低开，开盘之后指数迅速震荡走高，盘面上，军工板块较为强势，银行板块拉升，注册制新股则多数下挫。临近午间收盘，指数整体横盘震荡为主，军工板块持续活跃，白酒板块也震荡走高，市场总体赚钱效应回升。午后，三大指数持续拉升，创指涨2%，盘面上，券商板块活跃，临近盘尾，沪指涨1.5%重回3400点，疫苗、农业种植板块等均开始回暖，市场氛围明显好转，个股总体回升，赚钱效应好转。从盘面上看，白酒、国防军工、证券板块涨幅居前，注册制新股、环保工程、医疗废物处理板块跌幅居前。		市场
2020-08-28 15:01:17	  【国内商品期货收盘 玻璃涨停】国内商品期货收盘，多数品种收涨。玻璃涨停，棕榈、豆油涨逾2%，铁矿、郑煤等涨超1%，焦煤、豆粕等小幅上涨；PTA、鸡蛋等跌超1%，原油、燃油等小幅下跌。		市场
2020-08-28 15:00:57	欧洲股市开盘普涨，德国DAX指数涨0.2%，英国富时100指数涨0.4%，法国CAC40指数涨0.3%。		市场
2020-08-28 15:00:20	瑞士8月KOF经济领先指标 110.2，预期 90，前值 85.7。		数据
2020-08-28 14:58:24	  【中国发布工业级5G终端基带芯片】江苏昆山8月28日消息，中国研发的最新一款工业级5G终端基带芯片“动芯DX-T501”当日在江苏昆山亮相发布，同期筹备建立工业级5G技术联盟，以加快推动该芯片应用落地，并加速产业互联网发展。（中新网）		行业
2020-08-28 14:57:54	  北向资金尾盘加速流入，截止目前，北向资金净流入超80亿元。		市场
2020-08-28 14:57:48	【法国农业信贷银行：预计“安倍经济学”将在安倍任期结束后继续存在】我们认为，“安倍经济学”将在安倍任期结束后继续存在，美元兑日元的压力将是暂时的。自民党仍在掌权，尽管安倍的潜在继任者可能与安倍在修宪等问题上存在意见分歧，但他们基本上认同安倍的经济政策。杰克逊霍尔会议之后，美国国债收益率曲线的看跌趋陡走势或将支撑美日等货币对，因其已显示出与美国国债收益率曲线斜率的强烈相关性。		观点
2020-08-28 14:57:03	  英国交通大臣夏普斯：现在公众可以安全返回工作岗位。		国际
2020-08-28 14:55:49	  北向资金净流入金额超70亿元。		市场 焦点
2020-08-28 14:55:24	财经网站Forexlive评法国8月CPI月率：在7月份数值意外上升之后，随着疫情爆发的影响继续显现，预计法国通胀率本月将再次回到较为温和的水平。在美联储昨日做出最新战略调整之后，预计欧洲央行也会强调类似的说法，即希望通胀在持续一段时间内大幅上升，然后才开始考虑任何潜在的政策变化，尤其是要让整个地区的通胀水平更加温和。这种状况可能还会持续很长一段时间。		观点
2020-08-28 14:51:43	【瑞穗银行：日元因安倍辞职的消息走强，但可能不会持续】瑞穗银行首席外汇策略师Kengo Suzuki表示，安倍的辞职消息确实增加了“安倍经济学”终结的可能性，提振了日元的买盘，同时从政治角度来看，安倍下台后接下来会发生什么也存在不确定性。不过，关键点仍是日本央行货币政策的变化，而这不大可能发生。日元表现出的“膝跳反应”更有可能是短暂的，因为市场还存在其他令人担忧的因素，包括新冠病毒、经济影响、美国大选以及地缘政治紧张局势。		观点
2020-08-28 14:48:28	白银T+D攻下6000元/千克，日内涨1.66%。		市场
2020-08-28 14:48:11	日本首相安倍晋三抵达官邸，没有回答记者提问。		国际
2020-08-28 14:48:00	  现货黄金日内涨1.00%，现报1948.43美元/盎司。		市场
2020-08-28 14:47:27	  玻璃期货触及涨停，涨幅达5%，报1827元/吨。		市场 焦点
2020-08-28 14:47:19	  巴黎警方：不遵守口罩规定的机构将面临被关闭的风险。		国际
2020-08-28 14:47:09	  航锦科技在互动平台上表示，长沙韶光研发的GPU能适配银河麒麟操作系统；子公司泓林微订单稳定，正在申请华为一级供应商过程中。		公司
2020-08-28 14:45:55	法国8月调和CPI环比初值 -0.1%，预期 -0.3%，前值 0.4%。		数据
2020-08-28 14:45:25	法国二季度GDP同比终值 -18.9%，预期 -19%，初值 -19%。		数据
2020-08-28 14:45:04	巴黎警方发表声明说明巴黎户外戴口罩的情况。		国际
2020-08-28 14:43:08	  中兴手机官方微博称，全球首款商用屏下摄像手机将于9月1日正式发布，同时9月量产发货。		公司
2020-08-28 14:42:37	【安倍称不会设置代理首相】据日本共同社报道，日本首相安倍晋三28日在自民党总部召开的干部会议上，就辞职理由解释称“因为疾病而变得无法作出正确判断”。出席会议的自民党干部透露了上述发言。安倍还表示，不会设置代理首相，直到选出新首相为止会继续担任首相职务。（微天下）		国际
2020-08-28 14:41:46	  据日本共同社：日本自民党政务调查会长岸田文雄表示参选意向没有改变。		国际
2020-08-28 14:40:35	【C欧陆通：公司不享受集成电路优惠政策】Ｃ欧陆通在互动平台表示：公司不属于集成电路生产企业，不享受集成电路优惠政策。		公司
2020-08-28 14:39:50	【创业板注册制新股继续走弱 多股跌逾15%】蒙泰高新跌逾20%，蓝盾光电、康泰医学、卡倍亿、圣元环保跌超15%，仅欧陆通处于上涨状态。		焦点 A股
2020-08-28 14:39:25	日本自民党高层人士稻田朋美：对于首相安倍晋三辞职的消息“极为震惊”。		国际
2020-08-28 14:39:06	【深汕合作区楼市新政：居民家庭限购2套，5年内禁止转让】8月27日，深圳市深汕特别合作区管理委员会发布《深圳市深汕特别合作区管理委员会关于振业时代花园二期、赤湖纯水岸花园等商品房项目销售的通知》，对深汕合作区的购房政策进行了调整。《通知》规定，居民家庭在合作区持有的商品住房和商务公寓总套数不得超过2套，成年单身人士（含离异）在合作区持有的商品住房和商务公寓总套数不得超过1套；企事业单位、社会组织等非自然人不得在合作区购买商品住房。		行业 焦点
2020-08-28 14:37:46	泰国央行行长：在美联储改变政策后，泰国已经很灵活的通胀目标框架不会有重大变化。		观点 央行 国际
2020-08-28 14:37:28	泰国央行行长：美联储对通胀目标的转变可能导致金融市场动荡。		观点 央行 国际
2020-08-28 14:36:43	  韩国总统文在寅：将撤换国防部长。		国际
2020-08-28 14:36:18	  日本首相安倍晋三：溃疡性结肠炎复发，有恶化的危险。		国际
2020-08-28 14:36:09	  据日本共同社：日本前外相岸田文雄表示准备好成为安倍的接班人。		国际
2020-08-28 14:35:49	  日本首相安倍晋三：不想因突然辞职而惹麻烦。		国际
2020-08-28 14:33:41	软银以1000亿日元回购自家公司不超过1.68％的股份。		公司
2020-08-28 14:33:06	韩国KOSPI指数收盘上涨9.35点，涨幅0.40%，报2353.80点。		市场 国际
2020-08-28 14:31:32	法国的欧洲部长表示，正在与英国就旅行限制进行洽商。		国际
2020-08-28 14:28:22	北向资金净流入超50亿元。		市场
2020-08-28 14:27:14	  【美国运通在华合资公司正式开业，支持境内线上线下支付交易】作为中国境内第一家持牌的中外合资银行卡清算机构，美国运通与连连数字科技有限公司的合资企业——连通（杭州）技术服务有限公司（以下简称“连通公司”）8月28日发布消息称，正式在中国境内正式开始商业运营。今年6月，连通公司正式从央行手中拿到银行卡清算业务许可证，其银行卡清算网络能处理美国运通品牌卡在中国境内线上线下的支付交易，并能支持在国内主流移动支付平台绑卡交易。		公司
2020-08-28 14:26:37	  法国欧洲事务部长：法国将与英国就旅行限制进行谈判。		国际
2020-08-28 14:26:13	  【日媒称麻生太郎可能接任自民党新总裁 热门继任者有这些】日本NHK电视台报道称，因担心身体状态恶化影响处理国家政务，日本首相安倍晋三将辞去首相职务。新总裁的热门人选有前自民党干事长石破茂、政调会长岸田文雄、内阁官房长官菅义伟、副首相兼财务相麻生太郎等。日本前自民党干事长石破茂被视为有力竞争人选。政调会长岸田文雄也正在探寻走马上任之路。此外，继承现有内阁体制的内阁官房长官菅义伟、副首相兼财务相麻生太郎也都是新总裁人选。（海外网）		国际
2020-08-28 14:25:20	  法国欧洲事务部长：德国的旅行规则“基于科学”。		国际
2020-08-28 14:25:14	  法国欧洲事务部长：希望避免对来往瑞士的人员采取隔离措施。		国际
2020-08-28 14:24:39	  日本首相安倍告诉自民党领袖，他将卸任，下任首相将由自民党选举决定。		焦点 国际
2020-08-28 14:24:23	法国欧洲事务部长：英国对旅游规则采取“政治”态度。		国际
2020-08-28 14:23:47	日本前经济产业大臣世耕弘成称没有竞选自民党领袖。		国际
2020-08-28 14:23:31	  【刘强东退出雄安京东雄鹰科技有限公司高级管理人员】天眼查App显示，8月27日，雄安京东雄鹰科技有限公司发生工商变更，刘强东、李娅云、张雱退出高级管理人员备案，新增肖军、檀赛利。同时，公司法定代表人由张雱变更为肖军。		公司
2020-08-28 14:23:08	  日本前经济产业大臣世耕弘成：安倍晋三的继任者继续当前的道路很重要。		国际
2020-08-28 14:22:45	日本前经济产业大臣世耕弘成称下届首相将由自民党选举决定。		国际
2020-08-28 14:22:32	  日本前经济产业大臣世耕弘成称安倍告诉自民党领导人他将辞任。		国际
2020-08-28 14:22:01	  加拿大丰业银行货币策略师：日本央行的定量和定性货币宽松计划是“安倍经济学”的一部分，这解释了为什么日元在有报道称安倍计划辞职后出现反弹。日元是一种传统的避险资产，如果安倍辞职，市场对政策不确定性的担忧会促使日元升值。		观点
2020-08-28 14:20:12	  澳大利亚ASX200指数8月28日（周五）收盘下跌52.40点，跌幅0.86%，报6073.80点。		市场
2020-08-28 14:19:41	【新西兰：有关证券交易所遭遇的网络攻击 政府严肃处理】新西兰财政部长格兰特·罗伯逊称，鉴于28日已经是证券交易所运营商NZX有限公司连续崩溃的第四天，新西兰要求国家通讯安全帮助NZX公司。 罗伯逊在惠灵顿的一场媒体会上说：“我不能给出过多特定的细节，只能告诉大家我们作为政府正在严肃对待此事。” NZX公司称，网络崩溃是由于本周内针对它们的两次网络攻击所致。（中国日报）		国际
2020-08-28 14:16:20	  韩国央行将购买高达1.5万亿韩元的政府债券。		国际
2020-08-28 14:15:30	  【联发科：已向美方申请 力求9月15日后仍可向华为继续供货】8月28日下午消息，据报道，芯片生产商联发科技（又简称联发科）对外证实，目前该公司已依照规定向美方申请中，力求9月15日后仍可向华为继续供货。		公司
2020-08-28 14:14:20	【参与央行住建部座谈会知情人士：房企被要求9月底前提交最新资产负债表 而非降负债方案】记者从参与央行住建部座谈会知情人士处获悉，监管部门要求与会12家房企9月底前提交最新资产负债表，而非降负债方案。房企提交的资产负债表要包括剔除预收账款后的资产负债率、净负债率和现金短债比三项指标，即融资新规“三道红线”涉及的三项指标。8月20日央行、住建部与部分房企在京举行座谈会，会上听取了房企的意见，并提出希望房企控制负债，不要继续快速加杠杆。（财联社）		行业 焦点
2020-08-28 14:12:37	沪指突破3400点，日内涨1.5％。		
2020-08-28 14:12:10	  财经网站Forexlive评德国9月Gfk消费者信心指数：这并不是一个真正有信心的迹象，因为消费者信心下滑，让人对整体经济复苏的力度产生一些怀疑。德国市场研究机构捷孚凯（GfK）表示，最近病毒病例的增加和对再次封锁的担忧增加了不确定性。		观点
2020-08-28 14:11:29	【证券板块持续走强】证券板块持续走强，国联证券涨停，国金证券涨6%，哈高科、国投资本、华鑫股份等集体跟涨。		焦点 A股
2020-08-28 14:11:17	  截止目前，北向资金净流入超30亿元。		市场
2020-08-28 14:10:35	  【马斯克证实：特斯拉美国内华达工厂遭到网络攻击】特斯拉首席执行官埃隆·马斯克证实，位于美国内华达州的特斯拉工厂遭到网络攻击。马斯克于当地时间周四在其推特上称“这是一次严重袭击”，回应Teslarati的报道。		公司
2020-08-28 14:09:46	  据日本共同社：日本首相安倍晋三将在任命新总理前继续任职。		焦点 国际
2020-08-28 14:09:02	  澳元兑美元AUD/USD涨约0.6%至0.7302，为2018年12月以来最高水平。		市场
2020-08-28 14:08:56	  印度SENSEX指数涨1%。		市场
2020-08-28 14:08:05	日本放送协会NHK：冲绳县将紧急状态延长1周至9月5日。		国际
2020-08-28 14:07:27	  据中国货币网，在岸人民币兑美元升破6.87元关口，较昨收涨逾100点。		市场 焦点
2020-08-28 14:06:05	  市场消息：软银集团将出售其移动部门股票。		公司
2020-08-28 14:05:07	  澳元兑美元AUD/USD冲上0.73，日内涨0.58%。		市场
2020-08-28 14:03:29	  新西兰证券交易所：不会给出攻击和打击措施的详细信息。问题是连接性的，而不是数据或通信的完整性。		国际
2020-08-28 14:02:36	东京报告新增226例新冠肺炎确诊病例。		国际 疫情
2020-08-28 14:01:34	日经225指数收跌1.41%，报22,882.65点。		市场 焦点
2020-08-28 14:00:41	德国9月GfK消费者信心指数 -1.8，预期 1，前值 -0.3。		数据
2020-08-28 13:59:32	  创业板指涨幅扩大至2%，旅游综合、物流板块领涨。		市场 焦点
2020-08-28 13:58:11	  【日媒曝安倍决定辞职，东京都知事：非常遗憾】日本NHK新闻网消息称，安倍因身体原因决定辞去首相职务。据TBS电视台最新消息，东京都知事小池百合子称，对安倍决定辞职一事“非常遗憾”。（环球网）		国际
2020-08-28 13:57:44	  券商板块异动，国联证券大涨6%，国金证券、国投资本、华鑫股份、华泰证券跟涨。		A股
2020-08-28 13:57:18	  日本放送协会NHK：山口那津男表示他对安倍的辞职感到惊讶。		国际
2020-08-28 13:56:52	  日本放送协会NHK：日本财务大臣麻生太郎拒绝就安倍晋三的辞任置评。		国际
2020-08-28 13:56:23	  日本放送协会NHK：日本公民党山口那津男称日本首相安倍晋三告知其他要辞任。		国际
2020-08-28 13:56:18	A股持续走高，沪指涨逾1％。券商、保险股拉升。		
2020-08-28 13:56:00	  海底捞涨幅扩大至10%，续创历史新高，市值达2900亿港元。		公司 焦点
2020-08-28 13:54:51	  A股持续走高，沪指涨逾1%。		市场 焦点
2020-08-28 13:53:34	  【必和必拓：中国经济呈现强劲V型反弹】澳大利亚矿业巨头必和必拓首席执行官迈克·亨利近日表示，中国经济已成为“全球亮点”，正呈现“非常强劲的V型反弹”。		观点
2020-08-28 13:51:50	  乌克兰新增2438例新冠肺炎确诊病例，创单日增幅新高。		国际 疫情
2020-08-28 13:50:49	  富时中国A50指数期货涨幅扩大至2%。		焦点
2020-08-28 13:49:33	  据日本广播协会（NHK）最新消息，自民党干事长二阶俊博表示，内阁改组预计在9月中旬进行。（环球网）		国际
2020-08-28 13:47:09	  【广哈通信：公司是行业内多家提供军事指挥调度系统的供应商之一】广哈通信在互动平台表示：在国防市场，受严格的准入机制影响，公司是行业内多家提供军事指挥调度系统的供应商之一。		公司
2020-08-28 13:46:05	  日本放送协会NHK：安倍被告知他需要在明年接受治疗。		国际
2020-08-28 13:43:38	  据日本共同社：日本首相安倍晋三将于北京时间14:00举行的自民党会议上宣布辞职。		焦点 国际
2020-08-28 13:43:22	  【航锦科技：公司北斗接收模块暂未参与5g基站建设】航锦科技在互动平台表示：公司北斗接收模块暂未参与5g基站建设；泓林微订单稳定，正在申请华为一级供应商过程中；贵州省地质环境监测院自动化监测预警项目，目前处于验收阶段，预计半个月之后全部验收完成。		公司
2020-08-28 13:42:57	【日媒：麻生太郎有可能接任首相一职】日本NHK新闻刚刚消息称，安倍计划辞职。报道称，安倍表示，他希望避免因自身慢性病的恶化而影响国政的事态。日本媒体因此认为，无法排除安倍可能会再次因为健康原因辞职。日本政界传言称安倍将辞任，由副首相麻生太郎接任。（微天下）		国际
2020-08-28 13:41:19	交易员：措手不及的宏观基金和短线资金卖出美元兑日元USD/JPY。		市场
2020-08-28 13:40:27	【涪陵榨菜：已开始尝试酱和复合调味料品类】涪陵榨菜近期接待机构调研时表示，公司上半年价格体系无变化，主要是量的提升和小的结构变化。去年起公司重点开发县级市场，全国有1900多个县，排除特别偏僻的地区，目标覆盖1600个，现在还剩不到200个。新开发的经销商，还在初期培育阶段，成长空间还很大。此外，涪陵榨菜透露，公司开始在尝试酱和复合调味料品类。		公司
2020-08-28 13:40:04	  【疫苗股午后走强】万泰生物触及涨停，复星医药、沃森生物、康华生物等纷纷跟涨。		A股
2020-08-28 13:37:44	  【冠豪高新：公司目前正在加快推进环保材料项目】冠豪高新在互动平台表示：公司目前正在加快推进环保材料项目，后续也将加大在环保材料方面的研发投入，国内各地出台的“限塑令”将为环保新材料行业带来正面影响。		公司
2020-08-28 13:37:08	  【日本首相安倍老毛病“溃疡性大肠炎”在恶化 因担心影响政务辞职】日本首相安倍晋三将辞去首相职务。报道称，检查结果表明，安倍的老毛病“溃疡性大肠炎”正在恶化，为了避免出现影响国政等问题，安倍决定辞去首相一职。安倍的溃疡性大肠炎是宿疾。他曾在本月17日和24日两次赴庆应大学医院就诊，有关其身体欠佳的消息一直未断。对于17日检查一事，他曾向记者解释说是“为了保证健康管理，接受了检查”。在日本政府和执政党内部，对于安倍的健康状态也是众说纷纭。		国际
2020-08-28 13:36:14	  【腾讯科技（深圳）有限公司申请自动驾驶、车辆碰撞预警等专利】天眼查APP显示，近日，腾讯科技（深圳）有限公司新增多项专利。包括“自动驾驶方法、装置、设备、系统、车辆和计算机可读存储介质”、“车辆碰撞的预警方法及装置”、“车辆驾驶风险应对方法、装置”、“车辆通信方法、装置、计算机可读介质及电子设备”等。		公司
2020-08-28 13:35:16	  台湾加权指数8月28日（周五）收盘下跌68.46点，跌幅0.53%，报12728.85点。		市场
2020-08-28 13:33:55	  【天奇股份：全资子公司被工信部列入《通过验收的机电产品再制造试点单位名单（第二批）》】天奇股份在互动平台表示：公司全资子公司广州市欧瑞德汽车发动机科技有限公司已被工信部列入《通过验收的机电产品再制造试点单位名单（第二批）》，目前处于公示阶段。		公司
2020-08-28 13:31:59	  日本信贷违约掉期（CDS）跳涨约2.6个基点，迎来6月以来的最大涨幅。		市场
2020-08-28 13:31:46	  据日本TBS新闻：日本自民党高级官员将于当地下午3点（北京时间下午2点）举行会议。		国际
2020-08-28 13:31:38	  据日本放送协会NHK：一位自民党高级官员称不知道安倍会辞任。		国际
2020-08-28 13:30:41	  【Ｃ美畅：公司产品电镀金刚石线下游主要客户为光伏行业的中大型企业】Ｃ美畅在互动平台表示：2020年上半年，公司实现营业收入5.8亿元，实现扣除非经常性损益后归属于母公司所有者的净利润2.1亿元，同比增长39.35%。公司的主要产品为电镀金刚石线，广泛用于光伏晶硅片的切割，下游主要客户为光伏行业的中大型企业，2020年光伏市场稳定发展，公司紧跟市场和行业动向。		公司
2020-08-28 13:29:50	波音公司已经向美国航空监管机构通报了此事。		公司
2020-08-28 13:29:08	  波音告知航空公司，受影响的波音787客机将停止运营。		公司
2020-08-28 13:28:46	  波音发现了八架不符合标准的787飞机。		公司
2020-08-28 13:25:28	  日经225指数跌幅收窄至1%以内，此前一度跌逾2.5%。		市场
2020-08-28 13:22:21	东京证交所创业板指数一度下跌5.8%，此前传出安倍计划辞职的报道。		市场
2020-08-28 13:21:00	  MSCI亚太指数抹去涨幅，一度跌0.4%。		市场
2020-08-28 13:20:52	  据日本朝日新闻：日本首相安倍晋三已经告知他身边的人他决定辞职。		国际
2020-08-28 13:20:15	  【农业股午后拉升 神农科技领涨】神农科技大幅拉升涨逾13%，荃银高科、苏垦农发、登海种业等跟涨。		A股
2020-08-28 13:19:54	  【中国平安陈德贤：10年期国债收益曲线未来会走向陡峭】中国平安首席投资执行官陈德贤在半年报发布会现场表示，中国平安固定收益类资产投资了债券、类债券。公司投资到债券市场规模为1.1万亿。他认为，10年期国债收益曲线未来会陡峭。		观点
2020-08-28 13:17:56	  据日本广播协会电视台28日报道，安倍晋三因为自身健康原因，已基本决定辞去日本首相一职，将在今天傍晚举行记者会见进行详细解释。 (人民日报)		焦点 国际
2020-08-28 13:17:48	  医药板块午后异动拉升，吉药控股涨停，佐力药业涨4.94%，华仁药业涨1.84%，仟源医药、上海凯宝等跟涨。		A股
2020-08-28 13:15:12	据日本NHK消息，日本首相安倍晋三为避免因旧病恶化等导致影响国政的事态，决定辞去首相一职。（央视新闻）		焦点 国际
2020-08-28 13:14:41	  在媒体报道日本首相安倍晋三将辞职后，基准10年期日本国债期货大跌28点至151.44点。		国际
2020-08-28 13:13:57	日本东证指数跌1.3%。		市场
2020-08-28 13:11:09	  日经225指数跳水跌2.5%。		焦点
2020-08-28 13:10:10	日本放送协会NHK：日本首相安倍晋三希望避免疾病扰乱政府。		国际
2020-08-28 13:09:30	日经225指数跌1%。		焦点
2020-08-28 13:09:01	美元兑日元USD/JPY短线下挫50点，日本放送协会NHK报道，日本首相安倍晋三计划辞职。		焦点
2020-08-28 13:08:54	  【医药股午后继续走强】仙琚制药、司太立等大涨逾8%，华东医药、南新制药、北陆医药等个股全线走强。		A股
2020-08-28 13:07:03	挪威方面表示挪威政府的援助不足以应对危机。		国际
2020-08-28 13:05:26	印度卢比兑美元达73.53，为3月5日以来的最高水平。		市场
2020-08-28 13:04:38	  雪佛龙：在恶劣天气后计划启动位于帕萨迪纳的炼油厂。		公司
2020-08-28 13:01:27	约翰斯霍普金斯大学：德国新增创记录的1561例 新冠病毒病例。		国际 疫情
2020-08-28 13:00:26	  创业板指涨幅扩大至1%。		A股
2020-08-28 12:55:30	  【安倍：力争到2021年中期，所有公民获得足够的疫苗】路透社报道，日本首相安倍晋三周五宣布了应对新冠病毒的新措施，其中包括将检测能力提高到每天20万次检测，并力争到2021年中期让所有公民获得足够的疫苗。 安倍晋三还表示，将从9月1日开始允许具有居留身份的外国人进入日本。 （中国日报）		国际 疫情
2020-08-28 12:53:06	  房地产融资新规暂无明确时间表，执行细则仍待落地。		焦点
2020-08-28 12:51:18	  美元兑加元USD/CAD跌至1.31下方，创今年1月以来新低，日内跌0.20%。		市场
2020-08-28 12:50:32	  【国务院扶贫办谈直播带货：是个好形式但要算经济账】国务院扶贫办副主任洪天云表示，鼓励贫困地区县长、书记直播带货，但不完全倡导，高度肯定和鼓励在消费者中有影响力、带动力的相关人士直播带货。洪天云说，少数贫困地区请名人直播带货，但请名人的支出和销售额成反比，“花了几十万、上百万，最后直播带货的销售额才小几十万，这个账怎么也算不过来，所以这方面也是教训，也对以后的工作提出了新的要求”。		其他
2020-08-28 12:44:26	日本自民党干事长二阶俊博否认了有关安倍晋三将辞任的猜测。（日本产经新闻）		国际
2020-08-28 12:41:11	【印度新增77266例新冠肺炎确诊病例 连续2天单日新增在7万例以上 累计确诊超338万】根据印度卫生部公布的数据，截至当地时间8月28日上午8时（北京时间10时30分），过去24小时内，印度共新增新冠肺炎确诊病例77266例，连续2天单日新增在7万例以上，累计确诊病例已升至3387501例。死亡病例新增1057例，累计死亡61529例，治愈出院2583948例。		国际 疫情
2020-08-28 12:39:55	【中国平安高管谈净利润下滑：希望多关注与分红挂钩的营运利润】中国平安联席首席执行官兼首席财务官姚波指出，平安去年上半年净利润增长68%，到今年变成下降29%，可见IFRS9准则带来的业绩波动，所以还是希望大家多关注营运利润，因为这个指标会把短期波动剔除，它更稳定，可以看到公司中长期经营的趋势。去年上半年营运利润增长24%左右，今年上半年仍保持了正增长。		公司
2020-08-28 12:38:40	【中国平安首席投资执行官：股票投资主做长期投资 会关注与国家政策发展相关方向】中国平安首席投资执行官陈德贤表示，股票投资方面，中国平安主要配置投资低估值、高分红股票，特别看重分红。中国平安主做长期投资，但不排除未来短周期机会，关注与国家未来政策发展有关联的方向。		公司
2020-08-28 12:37:10	【东风集团上半年净利润30.2亿元 同比下降64%】东风集团上半年净利润30.2亿元人民币，同比下降64%。上半年营收505.8亿元，同比增长4.4%。每股中期派息0.10元人民币，上年同期0.10元。		公司
2020-08-28 12:36:00	特步国际上半年营收36.8亿元人民币，净利润2.479亿元。		公司
2020-08-28 12:35:43	  【湖南省地理信息产业总值超300亿元】从湖南省政府新闻办27日召开的湖南省测绘地理信息工作新闻发布会上获悉，2019年，湖南省地理信息产业总值超过300亿元，持续保持稳步增长态势。  （湖南日报）		其他
2020-08-28 12:35:06	  【九典制药副总经理减持计划完成 总经理减持过半】九典制药午间公告，公司今日收到公司副总经理范朋云出具的《股份减持计划实施进展的告知函》，其减持股份计划已实施完毕，减持均价21.07元/股，减持比例为0.06%。		公司
2020-08-28 12:34:32	韩国宣布更多针对首尔的社交疏离规定，将限制首尔餐厅和咖啡馆的运营。		国际 疫情
2020-08-28 12:30:45	  【欧盟委员会签署首份新冠疫苗购买协议】欧盟委员会27日表示，已与英国阿斯利康制药公司签署新冠疫苗购买协议并支付定金。这是欧盟签署的第一份新冠候选疫苗订购协议。欧盟委员会一名发言人说，欧盟已支付3.36亿欧元（约合3.96亿美元）定金，向阿斯利康制药公司订购至少3亿剂疫苗。阿斯利康制药公司与英国牛津大学联合研发的新冠疫苗目前仍处于临床试验阶段。（新华社）		其他
2020-08-28 12:30:37	  【三峰环境：垃圾处理规模为22350吨/日】三峰环境在互动平台表示：截至2020年6月30日，公司已投运垃圾焚烧发电项目19个（不含参股项目）,垃圾处理规模为22350吨/日。		公司
2020-08-28 12:30:25	  【中国平安姚波：希望投资者更关注营运利润 公司今年营运利润仍保持正增长】中国平安昨日晚间发布半年报，公司业绩表现稳健，但净利润有所下降。中国平安联席首席执行官姚波在半年报发布会现场表示，新会计准则下对公司利润波动影响较大，希望投资者更关注营运利润，公司今年营运利润仍保持正增长。		公司
2020-08-28 12:29:01	东风集团上半年营收505.8亿元人民币，净利润30.2亿，每股中期派息0.10元。		公司
2020-08-28 12:28:31	日本首相安倍晋三：将从9月份开始允许外国居民重新入境日本。		国际
2020-08-28 12:26:27	 日本首相安倍晋三： 力争在2021年上半年之前为全国确保疫苗。		国际
2020-08-28 12:23:21	【国泰君安：收紧地产融资预计加剧行业分化 债券发行量料萎缩】国泰君安证券分析师覃汉、范卓宇报告称，房地产融资收紧对行业整体影响偏负面，预计分化加剧，地产债一级将缩量，未来择券机会将更多来自于二级市场。本轮房企融资政策的再度收紧实质是对地产行业供给侧的结构性改革，在需求端经营性现金流总量不变的情况下，现金流在各房企之间的分配将发生结构性变化，引导行业格局加速分化。通过限制有息负债规模达到房企“去产能”的目的，进而培养行业“优质产能”。		行业 观点 A股
2020-08-28 12:21:55	  日本首相安倍晋三：我们已经在流感季节之前制定了新的应对疫情的计划；将继续提高检测和医疗水平。		国际 疫情
2020-08-28 12:19:21	【中国首次在高海拔地区成功实施750千伏输电线路带电作业】从国网青海省公司获悉，27日下午，在海拔3348米的青海海西州天峻县布哈河畔，国网青海检修公司完成了750千伏线路带电作业，这也是中国首次在海拔3000米以上地区开展750千伏带电作业，开创了中国同电压等级线路带电作业先河。		公司
2020-08-28 12:17:05	【美国运通合资银行卡清算机构连通正式开业】8月28日，美国运通与连连数字科技有限公司的合资企业——连通（杭州）技术服务有限公司（简称“连通公司”）正式在中国揭牌运营。		公司 国际
2020-08-28 12:16:45	【广东陆丰三个封闭管理村已全部解封】据今日陆丰28日消息，广东省陆丰市疫情防控指挥部办公室28日发布《常态化疫情防控告知书》指出，目前，南塘镇北湖村、铜锣湖麻竹坑村、内湖镇军湖村等三个封闭管理村已全部解封，全市疫情防控各项工作稳步有序推进，生产生活秩序加快恢复。		疫情
2020-08-28 12:16:17	【河北省生态环境厅约谈安新县政府及阳原县相关部门】8月26日下午，河北省生态环境厅第四环境监察专员办公室会同雄安新区生态环境局对安新县政府进行了约谈。会议强调，安新县政府要进一步加大对入河入淀排污口整治管控力度，建立完善的管理、监测等制度，坚持科学治污、精准治污、源头治理；要强化执法检查，对重点区域采取最严格的手段，对重点排污单位进行不定期核查，严厉打击生态环境领域违法行为等。		其他
2020-08-28 12:13:58	中国10年期国债收益率上升2个基点至3.08%，为1月17日以来最高。		市场
2020-08-28 12:11:00	【今年国内智能交通领域的最大招标订单 百度中标广州开发区智能交通新基建项目】28日，百度Apollo旗下子公司阿波罗智行科技（广州）有限公司中标“广州市黄埔区广州开发区面向自动驾驶与车路协同的智慧交通‘新基建’项目”，采购人为科学城（广州）投资集团有限公司，项目金额接近4.6亿元，这成为今年国内智能交通领域的最大招标项目订单，订单包括车路协同路网基础设施、智能路口、车联网等相关应用系统的建设，这有望加速推动广州开发区以及粤港澳大湾区智能网联示范高地建设。		公司
2020-08-28 12:10:45	  泰国新增6例输入性新冠肺炎确诊病例，累计3410例。		国际 疫情
2020-08-28 12:07:22	  新西兰联储：将允许通胀在疲弱后高于目标值。		央行 国际
