datetime	content	title	channels
2020-05-17 10:50:46	  【能源市场或将见证更多负价格】美国商品期货交易委员会日前提醒市场相关各方需要为一些合约可能继续经历极端市场波动和可能的负价格做好准备，尤其要注意监控和评估风险。纽约商品交易所日前曾发布通知，18个天然气和液化天然气相关期货和期权产品以及30个成品油期货和期权产品将可以接受负价格，从5月17日开始生效。这是今年4月份芝加哥商品交易所允许51个原油和成品油期货和期权产品以负价格交易以来再一次为负价格开绿灯。美国资深市场人士安德鲁·赫克特此前表示，纽约商品交易所天然气期货的交割地位于美国路易斯安那州的伊拉斯，如果该地缺少存储空间，天然气价格也可能会降至零以下。（新华社）		市场 观点
2020-05-17 10:46:47	【洛杉矶多栋建筑物起火 现场爆炸声不断】据NBC刚刚报道，美国加州洛杉矶市中心16日下午多栋建筑物起火，现场爆炸声不断。洛杉矶消防局指出，至少有10名消防员受伤，当局已于16日傍晚6时36分把此事件升级为“重大紧急事件”。（中国日报）		国际
2020-05-17 10:43:57	【钟南山否认为连花清瘟代言：我怎么会做那些东西】近日，网传知名人士反映中国工程院院士钟南山为安慕希、连花清瘟等企业产品打商业广告等行为。钟南山院士回应称，“类似传闻太多了，所以我不会去管它，也根本不在乎。”记者提及网传的安慕希等产品时，钟南山院士明确告诉记者：“我从来没有给任何企业和产品代言，我怎么会做那些东西？搞那个和我的业务有什么关系呢？谢谢你告诉我这些消息。”（红星新闻）		观点
2020-05-17 10:35:13	  中国移动市场部副总经理首建国：中国移动今年将投入150亿元用于终端，尤其是5G“信用购”的销售。（新京报）		公司
2020-05-17 10:30:30	  美国洛杉矶消防部门发言人：洛杉矶市中心发生火灾和爆炸，10名消防员受伤。		国际
2020-05-17 10:27:58	【布局“新基建” 河南年底前将实现县城以上城区5G网络全覆盖】记者从河南省人民政府新闻办公室召开的新闻发布会上了解到，目前，河南已实现各省辖市城区5G网络全覆盖和正式商用，今年底前，河南省将实现县城以上城区5G网络全覆盖。（新华社）		行业
2020-05-17 10:27:05	【新疆4.3亿元稳岗补贴惠及逾146万企业职工】为稳定就业岗位，新疆加大对困难企业的政策扶持力度，截至目前，已为7.2万户企业发放稳岗补贴，逾146万企业职工因此受惠。（新华社）		其他
2020-05-17 10:26:23	【中国移动：下半年将进行WiFi 6相关设备集中采购】5月17日“世界电信日”，在中国移动5G生态合作伙伴大会上，中国移动市场部副总经理首建国表示，预计今年将有5000万用户实现千兆宽带覆盖，中国移动将推进WiFi 5向WiFi 6的迁移，今年下半年将进行WiFi 6相关设备的集中采购。（新京报）		公司
2020-05-17 10:15:24	  【诺奖得主：加密货币或会干扰货币政策，不会带来补偿优势】5月16日，在2020清华五道口全球金融论坛上，2007年诺贝尔经济学奖得主Eric Maskin回应新京报记者关于Libra加密货币项目的提问时表示：“我不喜欢Libra币，我通常不喜欢加密货币，坦率地说，它似乎毫无意义。公共货币对我们来说已经足够好了，它们保持了央行执行货币政策的权力。加密货币可能会干扰货币政策，而且它们不会带来任何补偿性优势。”		观点
2020-05-17 10:12:53	【肯尼亚宣布关闭与两邻国陆路边境口岸】肯尼亚总统肯雅塔16日发表电视讲话，宣布关闭与邻国索马里和坦桑尼亚的陆路边境口岸，禁止除进行货物运输外的人员出入，以遏制新冠疫情。货车司机入境前将接受新冠病毒检测，结果为阴性才可入境。为加强疫情防控，肯尼亚从3月25日开始暂停所有国际客运航班，并从当月27日起每日19时至次日5时实施全国宵禁。（新华国际）		国际 疫情
2020-05-17 10:11:20	【南京全市幼儿园5月25日复学 实行自愿弹性入园】据南京市教育局发布消息：经市委市政府同意，全市技工院校毕业年级于5月20日起返校复学，其他学段年级后续返校复学，由市人社部门按照“错时错峰”原则有序安排。全市幼儿园大班于5月25日返园复学，中班、小班（托班）幼儿在一周内有序返园复学。全市幼儿园实行自愿弹性入园。（央视新闻）		其他
2020-05-17 10:06:15	【马骏：是否应该搞“财政赤字货币化”？没必要大动干戈】央行货币政策委员会委员马骏发表文章指出，对当下的中国来说，虽然疫情对经济和财政收支造成了短期的冲击，但从二季度开始，经济复苏势头已经相当明显，财政收支情况也会逐步好转。即使今年我国要比去年多发一些国债、特别国债和地方政府专项债，其规模并不会太离谱，完全可以在现有的财政与金融之协同框架下有序进行。没有必要大动干戈，以增加长期经济金融风险为代价，打破好不容易建立起来的“央行不得对政府财政透支、不得直接认购政府债券”的法律底线和对财政行为约束的最后一道防线。（金融时报）		观点
2020-05-17 09:54:12	【墨西哥新冠肺炎确诊病例达47144例 新增2082例】当地时间5月16日，墨西哥卫生部宣布，截止到16日晚上7点，墨西哥全国确诊47144例新冠肺炎病例，较前一天新增了2082例。同时，墨西哥全国确诊死亡病例较前一天新增278例，总数已经上升到5045例。（央视新闻）		国际 疫情
2020-05-17 09:47:40	  【央行货币政策委员会委员马骏：经济复苏势头已经相当明显，财政收支情况也会逐步好转】最近几周，关于是否应该搞“财政赤字货币化”，成为国内外都特别关心的一个热门话题。“对当下的中国来说，虽然疫情对经济和财政收支造成了短期的冲击，但从二季度开始，经济复苏势头已经相当明显，财政收支情况也会逐步好转。即使今年我国要比去年多发一些国债、特别国债和地方政府专项债，其规模并不会太离谱，完全可以在现有的财政与金融之协同框架下有序进行，比如通过适度降低存款准备金率、设计某些向银行定向提供流动性以支持其购买新发国债的机制等。没有必要大动干戈，以增加长期经济金融风险为代价，打破好不容易建立起来的“央行不得对政府财政透支、不得直接认购政府债券”的法律底线和对财政行为约束的最后一道防线。（中国金融新闻网）		观点
2020-05-17 09:43:30	  吉林卫健委：吉林市丰满区新增3例本地病例，按照标准，将吉林市丰满区风险等级由中风险调整为高风险。		焦点 疫情
2020-05-17 09:39:57	【北京疾控中心：市民户外活动原则上不用佩戴口罩】北京市疾病预防控制中心17日发布新冠肺炎疫情II级响应防护指引(市民户外活动篇)，指引指出，广大市民可以根据气候条件，适当地参加一些户外体育锻炼。市民在户外活动过程中，原则上不用佩戴口罩，但应避免与同伴以外的人近距离接触。		其他
2020-05-17 09:33:59	【中国长城（新疆）“天山系列”计算机整机下线】5月15日，中国长城科技集团股份有限公司新疆“天山系列”计算机整机下线仪式，在新疆维吾尔自治区乌鲁木齐市经济技术开发区举行。依托智能制造生产线，中国长城（新疆）自主创新基地将实现一期年产15-30万台长城牌电脑目标，未来5年达到年产50-100万台整机制造能力，为新疆网络安全产业高地建设提供丰富、安全的生态支撑。		公司
2020-05-17 09:31:18	【北京市全面推进净菜上市工作】北京市商务局、市农业农村局日前联合宣布，在北京市全面推进净菜上市工作。在包装环节，本市将推进农产品包装标准化，进一步规范农产品包装行为；通过采用简约包装、绿色环保包装、可重复使用包装等方式，不断推进包装垃圾源头减量。通过大力推进净菜进京，京城最大“菜篮子”新发地市场目前每天实现垃圾减量20%，预计全年可减少7000吨果蔬垃圾。（北京日报）		其他
2020-05-17 09:29:02	  迪士尼宣布美国部分旗下机构将于当地时间5月27日重新开业，目前相关场所关停已数周。最新政策要求游客必须佩戴口罩或遮掩口鼻。迪士尼宣布，还将对游客进行入园前的体温进行检测，并采取限流、社交隔离等政策。（央视）		公司
2020-05-17 09:27:37	【韩国新增新冠肺炎确诊病例13例 累计11050例】韩国中央防疫对策本部17日通报，截至当天0时（5月16日0时至5月17日0时），韩国新增新冠肺炎确诊病例13例，其中6例为本土病例，7例为境外流入，累计确诊病例升至11050例。此外，无新增死亡病例，累计死亡病例维持在262例；累计治愈并解除隔离9888例，较前一日增加37例。（央视新闻）		国际 疫情
2020-05-17 09:17:19	  【欧洲车市一季度销量遭腰斩，电动汽车销量增57%】据外媒，今年第一季度，尽管欧洲乘用车整体销量下降了52.9%，但电动汽车注册量增长了57.4%，占该地区汽车注册总量的4.3%。 零排放汽车需求激增的原因是欧洲正在施行更严格排放法规。欧洲汽车工业协会表示，整体需求下降的原因是受新冠疫情影响，许多展厅被关闭，汽车销量也因此大幅下降。 分析人士表示，在车辆选择方面，经济衰退和消费者信心骤降可能使车主更难接受从传统燃油车到电动车的改变。（界面）		行业
2020-05-17 09:14:34	【吉林省昨日新增本地确诊病例3例（吉林市）】5月16日0-24时，全省无新增境外输入确诊病例。新增治愈出院2例（吉林市）。5月16日0-24时，全省新增本地确诊病例3例（吉林市）。		疫情
2020-05-17 09:12:52	  韩国在24小时内新增13例新冠肺炎确诊病例，累计11050例。		国际 疫情
2020-05-17 09:05:21	  湖北卫健委：2020年5月16日0—24时，全省新增新冠肺炎确诊病例0例，无境外输入病例。5月16日，全省新增无症状感染者10例，转确诊0例，解除隔离49例，尚在医学观察的无症状感染者400例。		疫情
2020-05-17 09:04:22	【中泰宏观梁中华：纸币超发下背景下 买茅台等于买黄金】中泰证券宏观首席梁中华发布最新报告提供一种在纸币滥发情况下的大类资产配置的思路。他认为，长期来看，如果纸币不断超发，只要供给速度较慢、能够长期存活下来的资产，其以纸币标价的名义价格都是受益的。不仅仅是黄金，茅台酒某种程度上也是一种“货币”，茅台公司的股价和黄金价格的走势有很大相关性。他表示，并非在当前时点去推荐茅台个股，而是强调货币超背景下，优质资产长期更加受益于货币超发。		观点
2020-05-17 09:02:47	【中兴通讯发布《MEC+全场景部署白皮书》】中兴通讯发布《MEC+全场景部署白皮书》，全面阐述中兴通讯MEC全场景部署方案。为满足MEC业务对不同场景部署需求，中兴通讯提出MEC全场景部署方案，主要涵盖：基于无线基站融合的MEC场景、基于FTTx接入的MEC场景、园区一站式交付场景、城市核心机房场景。		公司
2020-05-17 09:01:53	  【全国政协委员黄利鸣：将建议建立我国首个生态特区】“我将在今年全国两会上呼吁在神农架林区建立第一个国家生态特区。”全国政协委员、湖北省社会主义学院原院长黄利鸣说，我国有经济特区、自由贸易区、高新区等等，但还没有生态特区，建立“神农架生态特区”有助于先行先试，为全国探索出可复制的绿色发展新模式。（长江日报）		观点
2020-05-17 08:55:16	  国家卫健委：31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者12例（境外输入1例）；当日无转为确诊病例；当日解除医学观察58例（境外输入1例）；尚在医学观察无症状感染者515例（境外输入30例）。		疫情
2020-05-17 08:54:06	  国家卫健委：5月16日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例5例，其中境外输入病例2例（天津1例，广东1例），本土病例3例（均在吉林）；无新增死亡病例；新增疑似病例2例，均为境外输入病例（内蒙古1例，上海1例）。		焦点 疫情
2020-05-17 08:52:55	  智利新增新冠肺炎确诊病例1886例，累计41428例。（央视新闻）		国际 疫情
2020-05-17 08:48:53	  【国家电影专资办：对3000个困难中小影院贷款贴息】国家电影专项资金管委会办公室日前发布通知，将利用中央及地方电影专资，针对受疫情影响严重、资金保障能力较弱的中小影院申请贷款进行贴息，帮助影院缓解资金困难。通知表示，国家电影专资办将对3000个左右困难中小影院贷款进行贴息，其中贴息支持的贷款额度上限100万的1000个左右，50万的2000个左右。主要根据各省区市影院数安排名额，可结合实际需要适当调剂。贷款利率要充分利用国家和地方优惠政策，贴息期限最多不超12个月。（央视新闻）		行业
2020-05-17 08:42:16	  【美国拟恢复对世卫组织资助？特朗普：可能恢复10%，尚未做最终决定】就世界卫生组织（WHO）经费事宜，美国总统特朗普16日转发福克斯电视台主持人有关美国政府计划恢复对世卫部分资助的推文称，政府正考虑诸多选项，其中包括恢复对该组织10%的资助。特朗普还写道：“尚未做最终决定。所有的资助仍被冻结。”（环球网）		国际
2020-05-17 08:40:44	【全国春播粮食近八成 进度快于去年】农业农村部最新农情调度显示，目前，全国春播粮食进度较好，完成意向面积近八成，同比快4.1个百分点。农业农村部提醒，重点区域要分类推进粮食播种及后期管理。（央视新闻）		行业
2020-05-17 08:39:27	  【券商重磅业务裂变，事关基金业绩大事】券商投研江湖正在迎来剧变。近期，不少券商研究所所长、首席经济学家等核心人物频繁变动，而券商佣金分仓排名也出现巨震，除了头部研究所优势集中外，也有机构因积极发力卖方研究业务，而成为跑赢同行的“黑马”。在这些变化背后，正是近年来券商研究所转型、发力卖方研究后的结果，投研商业模式也正在从传统的佣金模式变得更加多元化。同时，投研人才竞争依旧激烈，券商研究所则凭借各自优势和机制建设，搭建特色化的投研平台，提升研究所的核心竞争力。（中国基金报）		行业
2020-05-17 08:36:50	【北京昨日无新增报告新冠肺炎确诊病例，出院1例】据首都健康消息，5月16日0时至24时，北京无新增报告境外输入新冠肺炎确诊病例、疑似病例和无症状感染者，出院1例。5月16日0时至24时，无新增报告本地确诊病例、疑似病例和无症状感染者。		疫情
2020-05-17 08:26:27	【天津新增境外输入新冠肺炎确诊病例1例】据健康天津消息，5月16日6时至18时，天津市新增报告境外输入新冠肺炎确诊病例1例（中国籍）。5月16日6时至18时，天津市无新增报告本地新冠肺炎确诊病例。		疫情
2020-05-17 08:21:40	【奥巴马：很多在位的人不知道自己在干吗】综合美联社和CNN等媒体报道，当地时间16日，美国前总统奥巴马在一次在线演讲中，再次对当前美国政府对疫情的应对提出批评。奥巴马没有具体指名道姓，而是说：“这次疫情揭示了一点，就是很多在位的人并不知道自己在做什么，他们甚至不会去假装自己在负责。”此前奥巴马曾批评特朗普政府的疫情应对工作是场“绝对的灾难”。（央视新闻）		观点
2020-05-17 08:20:51	【中芯国际上海晶圆厂获22.5亿美元增资 拟将月产能增加5倍】中芯国际从大基金二期和上海集成电路基金二期获得的增资，以及计划在科创板募集的部分资金，都将投向位于上海的晶圆厂，以扩充产能，加快引进更先进的制造工艺。（财新网）		公司
2020-05-17 08:16:24	【巴西新冠肺炎累计确诊病例破23万 确诊病例数超意大利跃升全球第5位】当地时间5月16日，巴西单日新增新冠肺炎确诊病例14919例，累计确诊233142例，新增死亡病例816例，累计死亡15633人。约翰斯·霍普金斯大学数据显示，巴西确诊人数已超越意大利，排在全球第5位，仅次于美国、俄罗斯、英国和西班牙。（央视新闻）		国际 疫情
2020-05-17 08:15:03	  墨西哥新冠肺炎确诊病例升至47144例，死亡病例升至5045例。		国际 疫情
2020-05-17 08:12:34	  广东卫健委：5月16日0-24时，全省新增境外输入确诊病例1例，广州报告，来自加拿大，通过入境口岸发现，入境后即被隔离观察。无新增无症状感染者。截至5月16日24时，全省累计报告新冠肺炎确诊病例1590例（境外输入195例）。		疫情
2020-05-17 08:12:01	【券商撤销分支机构剧增 中小券商“战线”明显收缩】截至目前，今年已有65个券商分支机构宣布撤销，数量超过去年同期的4倍。具体来看，共有18家券商撤销65个分支机构。其中，中信证券华南股份有限公司(原广州证券)撤销了15个分支机构，成为年内撤销分支机构最多的券商；国海证券撤销9个分支机构，数量其次；光大证券裁撤了8个分支机构，紧随其后。（券商中国）		行业
2020-05-17 08:08:25	  拉丁美洲疫情重灾区巴西，星期六（5月16日）新增14919起新冠病毒确诊病例，另有多816人死于新冠病毒。根据巴西卫生部的数据，当地至今已有233142人确诊感染冠病，人数位居全球第四，死亡人数达15633人。		国际 疫情
2020-05-17 08:06:44	【黑龙江省无新增确诊病例 全省本土确诊病例和境外输入确诊病例全部“清零”】2020年5月16日0-24时，黑龙江省省内无新增确诊病例，无新增无症状感染者，现有最后1例确诊病例治愈出院。当日全省无新增境外输入确诊病例，无新增境外输入无症状感染者，累计报告境外输入确诊病例386例已全部治愈出院。截至5月16日24时，全省本土确诊病例和境外输入确诊病例全部“清零”。（环球网）		疫情
2020-05-17 08:06:00	  【科威特与沙特同意暂停两国联合经营的Al-Khafji油田的原油生产】据科威特当地媒体报道，科威特与沙特同意暂停两国联合经营的Al-Khafji油田的原油生产。		国际
2020-05-17 08:03:58	【英政府：计划部分年级6月1日起返校】在16日的英国政府疫情发布会上，学校究竟何时重新开学成为关注焦点。在发布会上，英国教育大臣加文·威廉姆森表示，他知道一些父母非常着急想让孩子早点返校，但开学应该是非常谨慎且分阶段进行的。政府目前的计划是6月1日起，小学一年级和六年级的学生以及中学十年级和十二年级的学生将首先返回学校。（央视新闻）		国际
2020-05-17 07:59:39	  美国洛杉矶县报告新增40例新冠肺炎死亡病例和1073例确诊病例。		国际 疫情
2020-05-17 07:59:04	【加拿大批准首个新冠疫苗用于临床试验】加拿大总理特鲁多当地时间16日在例行讲话中宣布，加拿大卫生部已批准位于达尔豪西大学的加拿大疫苗学中心进行该国第一种新冠疫苗的临床试验，该疫苗的生产厂家将与加拿大国家研究委员会合作进行这一临床试验。如果疫苗的临床试验成功，加拿大将在本国国内生产和分发这种疫苗。特鲁多称，这是一个令人鼓舞的好消息，但他并没有提及这种疫苗的名称。（央视新闻）		国际
2020-05-17 07:58:10	【深圳再发119亿地方政府专项债】据深圳商报报道，深圳将在5月中旬发行2020年深圳市政府专项债券(二十七至五十六期)，本批债券共30期，计划发行面值总额为119亿元。据悉，此前深圳已发行184亿元地方政府债券，加上此次计划发行的119亿元专项债券，今年深圳发行的地方政府债券将达到303亿元，其中专项债券295亿元。		其他
2020-05-17 07:49:01	【昨天上海无新增本地新冠肺炎确诊病例，无新增境外输入病例】市卫健委今早（5月17日）通报：5月16日0—24时，无新增境外输入性新冠肺炎确诊病例。新增治愈出院1例，来自美国。5月16日0—24时，无新增本地新冠肺炎确诊病例。（上海发布）		疫情
2020-05-17 07:48:08	【意大利将于6月初开放与申根区国家间人员流动】意大利总理孔特16日晚宣布，从6月3日起民众将可以跨地区自由出行，同时意大利将开放与申根区国家间的人员流动，“这将为旅游业的复苏奠定基础”。（新华社）		国际 疫情
2020-05-17 07:44:31	【北京将建短缺药品保供稳价会商联动机制】本周，北京卫健委、市发改委等八部门联合印发《北京市进一步做好短缺药品保供稳价工作实施方案》。今后，北京将建立短缺药品保供稳价工作会商联动机制，开展监测预警，缓解药品短缺及人为造成的市场价格剧烈波动。（北京日报）		行业
2020-05-17 07:37:43	【4月末普惠小微贷款余额增25.1% 支持2815万户经营主体】数据显示，4月末，金融机构人民币贷款余额161.91万亿元，同比增长13.1%，比上月末高0.4个百分点，是2019年6月以来的最高水平；4月份新增1.70万亿元，同比多增6818亿元。4月，在各项政策引导下，金融机构继续加大对实体经济，特别是普惠领域的信贷支持，取得了较好的效果。从小微企业贷款情况看，“量增、面扩、价降、结构优化”的特点更为突出。（人民日报）		行业
2020-05-17 07:33:46	【深圳累计发放消费券逾4.8亿元】4月份以来，深圳消费券火了。为应对疫情对消费的巨大冲击，包括罗湖、福田、龙华、宝安、坪山、龙岗等在内的深圳多个区先后加入消费券“群聊”，拿出超4.8亿元的真金白银刺激消费复苏，提振消费信心。（深圳特区报）		其他
2020-05-17 07:32:08	【美国新增病例总体呈下降趋势 仍有5州持续新增】据约翰斯·霍普金斯大学数据，截至美东时间16日17:32，美国新冠肺炎确诊病例为1464057例，死亡88473例。据纽约时报统计，有17个州的新增病例呈下降趋势，其中包括重灾区纽约州。四月底以来，美国有超过三分之二的州已陆续放松限制，引起舆论担忧，可能导致疫情反弹。数据显示，得克萨斯州、路易斯安那州、弗吉尼亚州、阿肯色州、南达科他州5个州的新增病例近期呈现上升趋势。（央视新闻）		国际 疫情
2020-05-17 07:29:57	【美媒：罗斯福号航母13名士兵新冠病毒检测“复阳”】美国政治新闻网站Politico16日报道，美国罗斯福号航母有13名士兵在返回舰上后，新冠病毒检测再次呈阳性。罗斯福号从3月下旬以来一直停靠在关岛。从四月下旬开始，舰上人员在关岛经过近一个月的隔离后陆续返舰，但是从5月初开始，有士兵出现咳嗽、发烧等新冠肺炎症状，尽管他们两次病毒检测都呈阴性。一些士兵还出现身体疼痛和头疼等情况。报道称，目前尚不清楚有多少人被感染。海军4月底停止发布更新数据时，罗斯福号上的新冠肺炎确诊病例数字是1102例。（央视新闻）		国际 疫情
2020-05-17 07:27:49	【黑龙江生猪产能稳步恢复 全力保障猪肉供应】据相关部门统计，2020年1至4月，黑龙江省生猪存栏达到1275万头，生猪出栏650万头。在猪肉产量上，截至4月末，黑龙江省猪肉产量合计65万吨，其中省内供应49万吨，省外销售16万吨，同时黑龙江省还“点对点”调往其他省份活猪41万头，为全国生猪的稳产保供提供了重要支撑。（央视新闻）		其他
2020-05-17 07:20:06	【世卫组织：全球新冠肺炎确诊病例超过443万例】根据世卫组织最新实时统计数据，截至欧洲中部夏令时间5月16日18时45分(北京时间5月17日0时45分)，全球确诊新冠肺炎4434653例，死亡302169例。（央视新闻）		国际 疫情
2020-05-17 07:11:27	除了头版内容，今天《人民日报》涉及财经的主要内容还包括：1、孙春兰在吉林调研时强调 再排查再加固再落实 坚决防止疫情新燃点；2、加强院感防控 让群众放心就医（国务院联防联控机制发布会）；3、各地各部门加强联动协调 全力支持外资企业复工达产（政策解读·有序恢复生产生活秩序）；4、4月末普惠小微贷款余额增25.1% 支持2815万户经营主体；5、经营困难企业以工代训可领补贴 易地扶贫搬迁就业帮扶专项行动开展；6、一季度末 保险公司平均综合偿付能力充足率244.6%；7、十九届中央第五轮巡视全部进驻 将在被巡视单位工作2个月左右；8、中国用艰苦卓绝的努力书写“抗疫答卷”；9、“中国高效治理能力的体现”（患难见真情 共同抗疫情）——访塞内加尔驻华大使恩迪亚耶；10、“为全球抗疫作出重要贡献”（患难见真情 共同抗疫情）——访马来西亚战略与国际问题研究所主席伊萨；11、阿中合作民意基础更加坚实（患难见真情 共同抗疫情）；12、“钻石公主”号邮轮驶离日本横滨港；13、全国人大财经委经济室：全国两会推迟召开但年度计划、预算编制和审查工作有序推进。		宏观
2020-05-17 07:10:48	今天《人民日报》头版的主要内容有：1、十九届中央第五轮巡视全部进驻 将在被巡视单位工作2个月左右；2、三百万贫困人口靠生态脱贫致富 绿水青山变成金山银山；3、万寿岩“新生”；4、一季度实到外资逆势增长4.5% 外企扎根上海有信心；5、民航单日飞行班次超万 恢复至疫情前约六成；6、37个央企项目在武汉签约 总额超1800亿元；7、洋山特殊综合保税区揭牌 规划面积25.31平方公里。		宏观 焦点
2020-05-17 07:02:36	  根据加拿大各省当地时间16日陆续发布的新冠疫情统计数据显示，截至当地时间16日18时，加拿大新增1250例新冠肺炎确诊病例，累计确诊75864例；新增死亡117例，累计5679例。（央视新闻）		国际 疫情
2020-05-17 07:00:37	当地时间16日，哥伦比亚卫生部宣布新增723例新冠肺炎确诊病例，累计14939例，死亡病例562例。（央视新闻）		国际 疫情
2020-05-17 06:30:50	【加拿大新增1250例新冠肺炎确诊病例 累计75864例】根据加拿大各省当地时间16日陆续发布的新冠疫情统计数据显示，截至当地时间16日18时，加拿大新增1250例新冠肺炎确诊病例，累计确诊75864例；新增死亡117例，累计5679例。（央视新闻）		国际 疫情
2020-05-17 06:18:40	【美国三州重启后新冠病例大幅反弹】据雅虎新闻报道，美国国土安全部最近一份跨部门应对新冠疫情文件显示，美国三个州自5月11日重启当地部分行业之后引发新冠感染病例大幅反弹，其中佛罗里达州南部棕榈滩、南加州圣伯纳迪诺、阿拉巴马马歇尔等三个地方新增新冠病例突出，已变成疫情新热点。文件称，自5月11日佛罗里达州重启理发店、美甲沙龙、饭店等行业后，棕榈滩地区新冠病例周增幅达71%；南加州圣伯纳迪诺最近一周报782起新增病例，比前一周增加一倍；阿拉巴马的马歇尔地区有多家肉食加工企业，重启之后本周报217例新冠确诊，较上一周增加5倍。（中国日报）		国际 疫情
2020-05-17 05:52:56	【匈牙利宣布自5月18日起取消首都布达佩斯的出行限令】当地时间5月16日，匈牙利总理欧尔班在社交媒体发布视频，宣布将于5月18日起取消首都布达佩斯的出行限令。欧尔班表示，在进入国家紧急状态的第66天，匈牙利赢得了抗击新冠肺炎疫情的第一阶段胜利，即遏制了疫情的传播，因此将取消首都布达佩斯的出行限令，进入第二阶段的疫情防控。（央视新闻）		国际 疫情
2020-05-17 05:35:34	【埃及新增491例新冠肺炎确诊病例 累计11719例】当地时间16日晚，埃及卫生与人口部发布声明称，埃及境内新增新冠肺炎确诊病例491例，死亡20例。累计确诊病例达到11719例，累计死亡病例升至612例。此外，埃及当天又有151名病人在接受治疗后痊愈，结束隔离观察出院。埃及目前的累计治愈病例为2950例。（央视新闻）		国际 疫情
2020-05-17 04:59:31	据央视新闻：据约翰斯·霍普金斯大学数据，截至美东时间16日16时32分，美国新冠肺炎确诊病例为1463350例，死亡88447例。		国际 疫情
2020-05-17 04:52:40	【南非将遵循世界卫生组织关于缓解封锁的指导进行防疫降级】当地时间5月16日，南非卫生部部长穆凯兹表示众多南非民众渴望回到正常生活，南非政府将认真评估现实情况决定是否降低目前防疫级别。南非新冠肺炎患者的死亡率1.8％，远低于目前的平均水平（6.6％），新冠肺炎患者康复率是42.4％，高于全球平均水平38％。（央视新闻）		国际 疫情
2020-05-17 04:43:28	英国央行首席经济学家霍尔丹：并非想要暗示英国央行已经对上述所有选项中的任何一个做好了准备。		央行 国际
2020-05-17 04:39:52	英国央行首席经济学家霍尔丹：正如我们从其他国家央行所发现的那样，可以选择购买风险更低的资产。		国际
2020-05-17 04:39:04	英国央行首席经济学家霍尔丹：通过量化宽松，原则上我们可以在英国国债和企业债券方面做得更多。		央行 国际
2020-05-17 04:37:58	英国央行首席经济学家霍尔丹：对于负利率问题，存在着其他负利率以外的或与负利率同时进行的选项，我们也会考虑。		国际
2020-05-17 04:17:10	希腊卫生部5月16日下午发布的疫情通报称，在过去24小时内，希腊新增9例新冠状病毒确诊病例，累计达2819例。目前死亡病例为162例。（央视新闻）		国际 疫情
2020-05-17 04:01:29	美联储在一份报告中披露了银行的薪酬保障计划（PPP）工具利用情况，其中社区银行对该项贷款的依赖度最高。截至5月6日，共发放约600笔贷款，总价值约为308亿美元。		央行 国际
2020-05-17 03:56:28	【英国政府称儿童不会有很严重的新冠病状】英格兰副首席医疗官哈里斯在周六的发布会上表示，儿童的新冠病状不会很严重，并且有部分数据显示，儿童不太可能传染病毒。英国计划在6月份分阶段重新开放小学，但很多家长依然认为复课过早。官方数据显示，英国在过去二十四小时内确诊新增3451人，死亡新增468人。（中国日报）		国际 疫情
2020-05-17 03:50:55	美国国会监督参众两院外交关系的民主党高层决定对特朗普解除美国国务院监察长利尼克一事展开调查。特朗普曾在周五晚间通知国会准备解除利尼克的监察长职务，此举引起民主党人的谴责，认为特朗普此举是为了试图阻止利尼克对美国国务卿蓬佩奥展开调查。		国际
2020-05-17 03:46:49	【霍普金斯大学：全球新冠肺炎累计确诊达460万例】美国约翰·霍普金斯大学发布的实时统计数据显示，截至北京时间2020年05月17日03:43，全球累计确诊4605673例，累计死亡310180例，累计确诊国家和地区数188个。		国际 疫情
2020-05-17 03:35:53	【荷兰合作银行：预计布伦特原油价格将维持在30美元/桶附近】预计在大量原油浮仓库存开始减少之前，布伦特原油现货价格都将维持在30美元/桶附近。随着越来越多的原油运往港口，相信本周所出现的原油库存减少情况将在未来数周内出现扭转。从当前水平来看，在石油曲线后部的高风险高回报指标仍相当具有吸引力，若全球原油需求出现恢复迹象，对石油曲线继续走高并不会感到意外。		国际
2020-05-17 03:26:45	据科威特当地媒体：科威特与沙特同意暂停两国联合经营的Al-Khafji油田的原油生产。		国际
2020-05-17 03:05:37	意大利总理孔特：了解到政府通过的550亿欧元的刺激计划并不能解决当前面临的所有问题。		国际 疫情
2020-05-17 02:41:21	意大利总理孔特：自5月25日起，允许健身房、游泳馆与体育中心在遵守安全协议下重新开放，自6月15日起将重新开放剧院与电影院。		国际 疫情
2020-05-17 02:38:47	意大利总理孔特：自6月3日起允许欧盟国家公民入境意大利，不需要经过隔离期。		国际 疫情
2020-05-17 02:31:42	当地时间5月16日，世卫组织发布最新一期新冠肺炎每日疫情报告。截至欧洲中部夏令时间5月16日10时（北京时间5月16日16时），全球新冠肺炎病例新增86827例，死亡新增4940例。美洲区域确诊病例最多，达到1909483例（新增45015例），死亡115057例（新增3123例）。（央视新闻）		国际 疫情
