ts_code	trade_date	close	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv
300559.SZ	20190716	22.73	0.8724	1.6284	0.66	48.8673	45.8281	7.9096	15.5082	14.2241	0.2425	0.4168	26641.61	14658.3387	7852.8151	605563.7953	333184.0387
300559.SZ	20190715	22.68	1.5258	2.8482	0.86	48.7598	45.7273	7.8922	15.474	14.1928	0.2431	0.4177	26641.61	14658.3387	7852.8151	604231.7148	332451.1217
300559.SZ	20190712	22.17	1.2507	2.3345	0.72	47.6633	44.699	7.7147	15.1261	13.8736	0.2487	0.4273	26641.61	14658.3387	7852.8151	590644.4937	324975.369
300559.SZ	20190711	22.75	0.8462	1.5795	0.48	48.9103	45.8684	7.9166	15.5218	14.2366	0.2423	0.4164	26641.61	14658.3387	7852.8151	606096.6275	333477.2054
300559.SZ	20190710	22.89	0.8075	1.5072	0.44	49.2112	46.1507	7.9653	15.6173	14.3242	0.2408	0.4139	26641.61	14658.3387	7852.8151	609826.4529	335529.3728
300559.SZ	20190709	22.73	2.1617	4.0352	1.34	48.8673	45.8281	7.9096	15.5082	14.2241	0.2425	0.4168	26641.61	14658.3387	7852.8151	605563.7953	333184.0387
300559.SZ	20190708	23.3	3.8396	7.1671	3.17	50.0927	46.9773	8.108	15.8971	14.5808	0.2366	0.4066	26641.61	14658.3387	7852.8151	620749.513	341539.2917
300559.SZ	20190705	23.15	0.9945	1.8564	0.82	49.7702	46.6749	8.0558	15.7947	14.4869	0.2381	0.4092	26641.61	14658.3387	7852.8151	616753.2715	339340.5409
300559.SZ	20190704	23.15	1.0504	1.9607	0.76	49.7702	46.6749	8.0558	15.7947	14.4869	0.2381	0.4092	26641.61	14658.3387	7852.8151	616753.2715	339340.5409
300559.SZ	20190703	23.73	1.1563	2.1612	0.81	51.0172	47.8443	8.2576	16.1904	14.8499	0.2323	0.3992	26641.61	14658.3387	7842.7159	632205.4053	347842.3774
300559.SZ	20190702	23.4	1.0126	2.0145	0.7	50.3077	47.179	8.1428	15.9653	14.6434	0.2356	0.4049	26641.61	14658.3387	7368.0115	623413.674	343005.1256
300559.SZ	20190701	23.84	1.8423	3.6651	1.31	51.2536	48.0661	8.2959	16.2655	14.9187	0.2312	0.3974	26641.61	14658.3387	7368.0115	635135.9824	349454.7946
300559.SZ	20190628	23.71	0.972	1.9337	0.51	50.9742	47.804	8.2506	16.1768	14.8374	0.23	0.4	26641.61	14658.3387	7368.0115	631672.5731	347549.2106
300559.SZ	20190627	23.6	1.9546	3.8885	1.02	50.7377	47.5822	8.2124	16.1017	14.7685	0.23	0.4	26641.61	14658.3387	7368.0115	628741.996	345936.7933
300559.SZ	20190626	24.25	1.3657	2.7169	0.67	52.1351	48.8927	8.4385	16.5452	15.1753	0.23	0.39	26641.61	14658.3387	7368.0115	646059.0425	355464.7135
300559.SZ	20190625	23.45	1.1008	2.19	0.54	50.4152	47.2798	8.1602	15.9994	14.6746	0.24	0.4	26641.61	14658.3387	7368.0115	624745.7545	343738.0425
300559.SZ	20190624	23.19	1.6475	3.2776	0.83	49.8562	46.7556	8.0697	15.822	14.5119	0.24	0.41	26641.61	14658.3387	7368.0115	617818.9359	339926.8745
300559.SZ	20190621	23.19	3.4758	6.9149	2.33	49.8562	46.7556	8.0697	15.822	14.5119	0.24	0.41	26641.61	14658.3387	7368.0115	617818.9359	339926.8745
300559.SZ	20190620	21.97	2.0334	4.0453	1.63	47.2333	44.2958	7.6451	14.9896	13.7485	0.25	0.43	26641.61	14658.3387	7368.0115	585316.1717	322043.7012
300559.SZ	20190619	21.19	1.9935	3.9659	2.06	45.5564	42.7232	7.3737	14.4575	13.2604	0.26	0.45	26641.61	14658.3387	7368.0115	564535.7159	310610.1971
300559.SZ	20190618	20.02	0.9806	1.9508	1.0	43.041	40.3642	6.9666	13.6592	12.5282	0.28	0.47	26641.61	14658.3387	7368.0115	533365.0322	293459.9408
300559.SZ	20190617	20.05	1.4577	2.9001	1.59	43.1055	40.4247	6.977	13.6797	12.547	0.27	0.47	26641.61	14658.3387	7368.0115	534164.2805	293899.6909
300559.SZ	20190614	20.85	0.9899	1.9694	0.97	44.8254	42.0377	7.2554	14.2255	13.0476	0.26	0.45	26641.61	14658.3387	7368.0115	555477.5685	305626.3619
300559.SZ	20190613	21.25	0.8044	1.6004	0.69	45.6854	42.8441	7.3946	14.4984	13.2979	0.26	0.45	26641.61	14658.3387	7368.0115	566134.2125	311489.6974
300559.SZ	20190612	20.98	0.5955	1.1847	0.42	45.1049	42.2998	7.3006	14.3142	13.129	0.26	0.45	26641.61	14658.3387	7368.0115	558940.9778	307531.9459
300559.SZ	20190611	20.87	1.067	2.1228	0.68	44.8684	42.078	7.2624	14.2391	13.0601	0.26	0.45	26641.61	14658.3387	7368.0115	556010.4007	305919.5287
300559.SZ	20190610	20.0	1.1321	2.2523	0.76	42.998	40.3239	6.9596	13.6455	12.5157	0.28	0.47	26641.61	14658.3387	7368.0115	532832.2	293166.774
300559.SZ	20190606	20.0	1.4979	2.9801	1.11	42.998	40.3239	6.9596	13.6455	12.5157	0.28	0.47	26641.61	14658.3387	7368.0115	532832.2	293166.774
300559.SZ	20190605	20.64	1.5189	3.0219	1.3	44.374	41.6143	7.1823	14.0822	12.9162	0.27	0.46	26641.61	14658.3387	7368.0115	549882.8304	302548.1108
300559.SZ	20190604	20.19	1.901	3.782	1.99	43.4065	40.707	7.0257	13.7752	12.6346	0.27	0.47	26641.61	14658.3387	7368.0115	537894.1059	295951.8584
300559.SZ	20190603	21.3	1.84	3.6607	2.31	45.7929	42.945	7.412	14.5325	13.3292	0.26	0.44	26641.61	14658.3387	7368.0115	567466.293	312222.6143
300559.SZ	20190531	21.93	0.6764	1.3457	0.83	47.1473	44.2152	7.6312	14.9623	13.7235	0.25	0.43	26641.61	14658.3387	7368.0115	584250.5073	321457.3677
300559.SZ	20190530	21.74	0.7916	1.5748	1.02	46.7389	43.8321	7.5651	14.8327	13.6046	0.25	0.44	26641.61	14658.3387	7368.0115	579188.6014	318672.2833
300559.SZ	20190529	22.03	0.6144	1.2224	0.75	47.3623	44.4168	7.666	15.0306	13.786	0.25	0.43	26641.61	14658.3387	7368.0115	586914.6683	322923.2016
300559.SZ	20190528	21.88	0.8446	1.6804	1.12	47.0398	44.1143	7.6138	14.9282	13.6922	0.25	0.43	26641.61	14658.3387	7368.0115	582918.4268	320724.4508
300559.SZ	20190527	21.85	1.0601	2.109	1.58	46.9753	44.0539	7.6034	14.9078	13.6734	0.25	0.43	26641.61	14658.3387	7368.0115	582119.1785	320284.7006
300559.SZ	20190524	21.2	0.751	1.494	1.11	45.5779	42.7433	7.3772	14.4643	13.2666	0.26	0.45	26641.61	14658.3387	7368.0115	564802.132	310756.7804
300559.SZ	20190523	21.22	0.6208	1.2351	0.69	45.6209	42.7837	7.3842	14.4779	13.2791	0.26	0.45	26641.61	14658.3387	7368.0115	565334.9642	311049.9472
300559.SZ	20190522	22.03	0.7985	1.5885	0.84	47.3623	44.4168	7.666	15.0306	13.786	0.25	0.43	26641.61	14658.3387	7368.0115	586914.6683	322923.2016
300559.SZ	20190521	21.56	0.5244	1.0433	0.51	46.3519	43.4692	7.5025	14.7099	13.4919	0.26	0.44	26641.61	14658.3387	7368.0115	574393.1116	316033.7824
300559.SZ	20190520	21.35	0.6553	1.3036	0.59	45.9004	43.0458	7.4294	14.5666	13.3605	0.26	0.44	26641.61	14658.3387	7368.0115	568798.3735	312955.5312
300559.SZ	20190517	21.51	0.7913	1.5742	0.6	46.2444	43.3684	7.4851	14.6758	13.4606	0.26	0.44	26641.61	14658.3387	7368.0115	573061.0311	315300.8654
300559.SZ	20190516	22.02	1.7135	3.4089	1.41	47.3408	44.3966	7.6625	15.0237	13.7798	0.25	0.68	26641.61	14658.3387	7368.0115	586648.2522	322776.6182
300559.SZ	20190515	22.47	1.0674	2.1236	0.84	48.3083	45.3039	7.8191	15.3308	14.0614	0.25	0.67	26641.61	14658.3387	7368.0115	598636.9767	329372.8706
300559.SZ	20190514	22.47	0.9196	1.8296	0.59	48.3083	45.3039	7.8191	15.3308	14.0614	0.25	0.67	26641.61	14658.3387	7368.0115	598636.9767	329372.8706
300559.SZ	20190513	22.09	1.0791	2.1468	0.62	47.4913	44.5377	7.6869	15.0715	13.8236	0.25	0.68	26641.61	14658.3387	7368.0115	588513.1649	323802.7019
300559.SZ	20190510	22.72	1.8185	3.6179	1.12	48.8458	45.808	7.9061	15.5013	14.2178	0.24	0.66	26641.61	14658.3387	7368.0115	605297.3792	333037.4553
300559.SZ	20190509	21.98	1.1745	2.3367	0.67	47.2548	44.316	7.6486	14.9964	13.7547	0.25	0.68	26641.61	14658.3387	7368.0115	585582.5878	322190.2846
300559.SZ	20190508	21.41	1.3757	2.737	0.82	46.0294	43.1667	7.4503	14.6076	13.398	0.26	0.7	26641.61	14658.3387	7368.0115	570396.8701	313835.0316
300559.SZ	20190507	21.19	2.3506	4.6765	1.58	45.5564	42.7232	7.3737	14.4575	13.2604	0.26	0.71	26641.61	14658.3387	7368.0115	564535.7159	310610.1971
300559.SZ	20190506	20.55	2.0193	4.0173	1.54	44.1805	41.4328	7.151	14.0208	12.8599	0.27	0.73	26641.61	14658.3387	7368.0115	547485.0855	301228.8603
300559.SZ	20190430	22.51	1.2134	2.4141	0.86	48.3943	45.3846	7.8331	15.3581	14.0864	0.24	0.67	26641.61	14658.3387	7368.0115	599702.6411	329959.2041
300559.SZ	20190429	21.92	1.7764	3.5341	1.06	47.1258	44.195	7.6277	14.9555	13.7172	0.25	0.68	26641.61	14658.3387	7368.0115	583984.0912	321310.7843
300559.SZ	20190426	23.01	1.0493	2.0876	0.55	49.4692	49.4692	8.3096	15.6992	15.6992	0.24	0.65	26641.61	14658.3387	7368.0115	613023.4461	337288.3735
300559.SZ	20190425	22.96	1.3721	2.7297	0.76	49.3617	49.3617	8.2915	15.6651	15.6651	0.24	0.65	26641.61	14658.3387	7368.0115	611691.3656	336555.4566
300559.SZ	20190424	23.46	1.1268	2.2416	0.65	50.4367	50.4367	8.4721	16.0062	16.0062	0.24	0.64	26641.61	14658.3387	7368.0115	625012.1706	343884.6259
300559.SZ	20190423	23.15	1.7072	3.3964	1.1	49.7702	49.7702	8.3602	15.7947	15.7947	0.24	0.65	26641.61	14658.3387	7368.0115	616753.2715	339340.5409
300559.SZ	20190422	23.4	3.1207	6.2084	2.86	50.3077	50.3077	8.4504	15.9653	15.9653	0.24	0.64	26641.61	14658.3387	7368.0115	623413.674	343005.1256
300559.SZ	20190419	24.5	2.2033	4.3834	2.97	52.6726	52.6726	8.8477	16.7158	16.7158	0.23	0.61	26641.61	14658.3387	7368.0115	652719.445	359129.2982
300559.SZ	20190418	44.9	1.7152	3.4123	1.19	50.8056	50.8056	8.2518	16.1233	16.1233	0.23	0.23	14021.9	7714.9151	3877.9008	629583.31	346399.688
300559.SZ	20190417	46.96	1.2863	2.5591	0.89	53.1365	53.1365	8.6303	16.863	16.863	0.22	0.22	14021.9	7714.9151	3877.9008	658468.424	362292.4131
300559.SZ	20190416	46.7	1.6268	3.2364	1.13	52.8423	52.8423	8.5826	16.7697	16.7697	0.22	0.22	14021.9	7714.9151	3877.9008	654822.73	360286.5352
300559.SZ	20190415	45.9	1.5405	3.0649	1.05	51.9371	51.9371	8.4355	16.4824	16.4824	0.23	0.23	14021.9	7714.9151	3877.9008	643605.21	354114.6031
300559.SZ	20190412	46.09	0.8725	1.7359	0.53	52.1521	52.1521	8.4705	16.5506	16.5506	0.23	0.23	14021.9	7714.9151	3877.9008	646269.371	355580.437
300559.SZ	20190411	46.03	1.8859	3.7519	1.21	52.0842	52.0842	8.4594	16.5291	16.5291	0.23	0.23	14021.9	7714.9151	3877.9008	645428.057	355117.5421
300559.SZ	20190410	47.82	1.2644	2.5155	0.68	54.1096	54.1096	8.7884	17.1718	17.1718	0.22	0.22	14021.9	7714.9151	3877.9008	670527.258	368927.2401
300559.SZ	20190409	48.9	1.6346	3.2519	0.7	55.3317	55.3317	8.9869	17.5597	17.5597	0.21	0.21	14021.9	7714.9151	3877.9008	685670.91	377259.3484
300559.SZ	20190408	47.65	1.6856	3.3534	0.68	53.9173	53.9173	8.7571	17.1108	17.1108	0.22	0.22	14021.9	7714.9151	3877.9008	668143.535	367615.7045
300559.SZ	20190404	48.8	1.8173	3.6155	0.75	55.2185	55.2185	8.9685	17.5237	17.5237	0.21	0.21	14021.9	7714.9151	3877.9008	684268.72	376487.8569
300559.SZ	20190403	49.85	1.4018	2.7888	0.56	56.4066	56.4066	9.1615	17.9008	17.9008	0.21	0.21	14021.9	7714.9151	3877.9008	698991.715	384588.5177
300559.SZ	20190402	49.91	2.6969	5.3655	1.09	56.4745	56.4745	9.1725	17.9223	17.9223	0.21	0.21	14021.9	7714.9151	3877.9008	699833.029	385051.4126
300559.SZ	20190401	51.2	4.0546	8.0664	1.6	57.9342	57.9342	9.4096	18.3856	18.3856	0.2	0.2	14021.9	7714.9151	3877.9008	717921.28	395003.6531
300559.SZ	20190329	48.0	2.3444	4.6641	0.93	54.3133	54.3133	8.8215	17.2365	17.2365	0.2182	0.2182	14021.9	7714.9151	3877.9008	673051.2	370315.9248
300559.SZ	20190328	46.83	1.6935	3.3691	0.59	52.9894	52.9894	8.6064	16.8163	16.8163	0.2237	0.2237	14021.9	7714.9151	3877.9008	656645.577	361289.4741
300559.SZ	20190327	46.94	1.7553	3.4921	0.48	53.1139	53.1139	8.6267	16.8558	16.8558	0.2231	0.2231	14021.9	7714.9151	3877.9008	658187.986	362138.1148
300559.SZ	20190326	47.64	2.5643	5.1016	0.63	53.9059	53.9059	8.7553	17.1072	17.1072	0.2199	0.2199	14021.9	7714.9151	3877.9008	668003.316	367538.5554
300559.SZ	20190325	47.47	4.2992	8.553	1.11	53.7136	53.7136	8.7241	17.0462	17.0462	0.2206	0.2206	14021.9	7714.9151	3877.9008	665619.593	366227.0198
300559.SZ	20190322	46.04	2.321	4.6176	0.56	52.0955	52.0955	8.4613	16.5326	16.5326	0.2275	0.2275	14021.9	7714.9151	3877.9008	645568.276	355194.6912
300559.SZ	20190321	45.8	3.4346	6.8329	0.79	51.8239	51.8239	8.4172	16.4465	16.4465	0.2287	0.2287	14021.9	7714.9151	3877.9008	642203.02	353343.1116
300559.SZ	20190320	46.95	5.4906	10.9293	1.31	53.1252	53.1252	8.6285	16.8594	16.8594	0.2231	0.2231	14021.9	7714.9151	3875.8008	658328.205	362215.2639
300559.SZ	20190319	49.05	4.68	9.3157	1.03	94.0349	54.8764	8.9978	35.7789	17.6062	0.2135	0.2135	14021.9	7714.9151	3875.8008	687774.195	378416.5857
300559.SZ	20190318	44.62	3.4732	6.9136	0.73	85.542	49.9202	8.1852	32.5475	16.0161	0.2347	0.2347	14021.9	7714.9151	3875.8008	625657.178	344239.5118
300559.SZ	20190315	42.28	3.7093	7.3835	0.77	81.0559	47.3022	7.7559	30.8406	15.1761	0.2477	0.2477	14021.9	7714.9151	3875.8008	592845.932	326186.6104
300559.SZ	20190314	40.56	4.3644	8.6874	0.9	77.7585	45.3779	7.4404	29.586	14.5588	0.2582	0.2582	14021.9	7714.9151	3875.8008	568728.264	312916.9565
300559.SZ	20190313	42.82	4.6709	9.2976	1.04	82.0912	47.9064	7.855	31.2345	15.37	0.2446	0.2446	14021.9	7714.9151	3875.8008	600417.758	330352.6646
300559.SZ	20190312	45.35	6.4767	12.892	1.78	86.9415	50.7369	8.3191	33.08	16.2781	0.231	0.231	14021.9	7714.9151	3875.8008	635893.165	349871.3998
300559.SZ	20190311	45.9	4.4813	8.9202	1.36	87.9959	51.3522	8.42	33.4812	16.4755	0.2282	0.2282	14021.9	7714.9151	3875.8008	643605.21	354114.6031
300559.SZ	20190308	41.73	4.2494	8.4586	1.6	80.0015	46.6869	7.655	30.4394	14.9787	0.251	0.251	14021.9	7714.9151	3875.8008	585133.887	321943.4071
300559.SZ	20190307	43.34	4.4028	8.764	2.08	83.0881	48.4881	7.9503	31.6138	15.5566	0.2417	0.2417	14021.9	7714.9151	3875.8008	607709.146	334364.4204
300559.SZ	20190306	45.97	2.9358	5.8439	1.46	88.1301	51.4305	8.4328	33.5323	16.5007	0.2278	0.2278	14021.9	7714.9151	3875.8008	644586.743	354654.6471
300559.SZ	20190305	45.69	2.1743	4.328	0.99	87.5933	51.1173	8.3814	33.328	16.4001	0.2292	0.2292	14021.9	7714.9151	3875.8008	640660.611	352494.4709
300559.SZ	20190304	45.3	2.7074	5.3892	1.16	86.8456	50.681	8.3099	33.0435	16.2602	0.2312	0.2312	14021.9	7714.9151	3875.8008	635192.07	349485.654
300559.SZ	20190301	46.4	1.0962	2.182	0.44	88.9545	51.9116	8.5117	33.8459	16.655	0.2257	0.2257	14021.9	7714.9151	3875.8008	650616.16	357972.0606
300559.SZ	20190228	45.85	1.667	3.3182	0.63	87.9001	51.2963	8.4108	33.4447	16.4576	0.2284	0.2284	14021.9	7714.9151	3875.8008	642904.115	353728.8573
300559.SZ	20190227	47.7	2.4073	4.7918	0.93	91.4467	53.366	8.7502	34.7942	17.1216	0.2196	0.2196	14021.9	7714.9151	3875.8008	668844.63	368001.4503
300559.SZ	20190226	44.42	3.0919	6.1545	1.29	85.1586	56.3029	8.6107	32.4016	18.6761	0.2358	0.2358	14021.9	7714.9151	3875.8008	622852.798	342696.5287
300559.SZ	20190225	43.89	3.3596	6.6874	1.6	84.1425	55.6311	8.508	32.015	18.4533	0.2386	0.2386	14021.9	7714.9151	3875.8008	615421.191	338607.6237
300559.SZ	20190222	39.9	1.8103	3.6035	0.88	76.4932	50.5737	7.7345	29.1046	16.7757	0.2625	0.2625	14021.9	7714.9151	3875.8008	559473.81	307825.1125
300559.SZ	20190221	39.45	2.4746	4.9258	1.25	75.6305	50.0034	7.6473	28.7763	16.5865	0.2655	0.2655	14021.9	7714.9151	3875.8008	553163.955	304353.4007
300559.SZ	20190220	38.52	2.1525	4.2846	1.09	73.8476	48.8246	7.467	28.0979	16.1955	0.2719	0.2719	14021.9	7714.9151	3875.8008	540123.588	297178.5297
300559.SZ	20190219	38.03	2.1891	4.3574	1.14	72.9082	48.2035	7.372	27.7405	15.9895	0.2754	0.2754	14021.9	7714.9151	3875.8008	533252.857	293398.2213
300559.SZ	20190218	37.45	1.8741	3.7305	0.92	71.7962	47.4683	7.2596	27.3174	15.7456	0.2797	0.2797	14021.9	7714.9151	3875.8008	525120.155	288923.5705
300559.SZ	20190215	36.55	1.5583	3.1019	0.81	70.0708	46.3276	7.0851	26.661	15.3672	0.2866	0.2866	14021.9	7714.9151	3875.8008	512500.445	281980.1469
300559.SZ	20190214	37.5	2.1368	4.2533	1.2	71.8921	47.5317	7.2693	27.3539	15.7667	0.2793	0.2793	14021.9	7714.9151	3875.8008	525821.25	289309.3163
300559.SZ	20190213	38.33	2.1114	4.2029	1.41	73.4833	48.5837	7.4302	27.9594	16.1156	0.2733	0.2733	14021.9	7714.9151	3875.8008	537459.427	295712.6958
300559.SZ	20190212	38.65	1.911	3.8039	1.49	74.0968	48.9893	7.4922	28.1928	16.2502	0.271	0.271	14021.9	7714.9151	3875.8008	541946.435	298181.4686
300559.SZ	20190211	37.5	2.4449	4.8667	2.38	71.8921	47.5317	7.2693	27.3539	15.7667	0.2793	0.2793	14021.9	7714.9151	3875.8008	525821.25	289309.3163
300559.SZ	20190201	36.51	1.0279	2.046	0.91	69.9941	46.2769	7.0774	26.6318	15.3504	0.2869	0.2869	14021.9	7714.9151	3875.8008	511939.569	281671.5503
300559.SZ	20190131	35.5	1.4016	2.8234	1.41	68.0578	44.9967	6.8816	25.895	14.9258	0.295	0.295	14021.9	7623.6871	3784.5728	497777.45	270640.8921
300559.SZ	20190130	37.2	0.7161	1.4425	0.68	71.317	47.1515	7.2111	27.1351	15.6405	0.2816	0.2816	14021.9	7623.6871	3784.5728	521614.68	283601.1601
300559.SZ	20190129	36.57	0.8791	1.7708	0.86	70.1092	46.3529	7.089	26.6755	15.3757	0.2864	0.2864	14021.9	7623.6871	3784.5728	512780.883	278798.2372
300559.SZ	20190128	37.59	1.1595	2.3358	1.23	72.0646	47.6458	7.2867	27.4196	15.8045	0.2786	0.2786	14021.9	7623.6871	3784.5728	527083.221	286574.3981
300559.SZ	20190125	37.23	1.575	3.1726	1.91	71.3745	47.1895	7.217	27.157	15.6532	0.2813	0.2813	14021.9	7623.6871	3784.5728	522035.337	283829.8707
300559.SZ	20190124	38.23	0.6438	1.2969	0.78	73.2916	48.457	7.4108	27.8864	16.0736	0.274	0.274	14021.9	7623.6871	3784.5728	536057.237	291453.5578
300559.SZ	20190123	38.7	0.9895	1.9933	1.23	74.1926	49.0527	7.5019	28.2292	16.2712	0.2707	0.2707	14021.9	7623.6871	3784.5728	542647.53	295036.6908
300559.SZ	20190122	37.87	0.7429	1.4965	0.95	72.6014	48.0007	7.341	27.6238	15.9222	0.2766	0.2766	14021.9	7623.6871	3784.5728	531009.353	288709.0305
300559.SZ	20190121	37.68	0.768	1.547	0.9	72.2372	47.7599	7.3042	27.4852	15.8424	0.278	0.278	14021.9	7623.6871	3784.5728	528345.192	287260.5299
300559.SZ	20190118	36.92	0.9758	1.9657	1.26	70.7802	46.7965	7.1569	26.9308	15.5228	0.2837	0.2837	14021.9	7623.6871	3784.5728	517688.548	281466.5277
300559.SZ	20190117	36.58	0.6384	1.2861	0.79	70.1283	46.3656	7.091	26.6828	15.3799	0.2863	0.2863	14021.9	7623.6871	3784.5728	512921.102	278874.4741
300559.SZ	20190116	36.54	0.8922	1.7973	1.1	70.0517	46.3149	7.0832	26.6537	15.363	0.2866	0.2866	14021.9	7623.6871	3784.5728	512360.226	278569.5266
300559.SZ	20190115	37.0	0.6214	1.2518	0.7	70.9335	46.8979	7.1724	26.9892	15.5564	0.2831	0.2831	14021.9	7623.6871	3784.5728	518810.3	282076.4227
300559.SZ	20190114	37.0	1.1409	2.2983	1.16	70.9335	46.8979	7.1724	26.9892	15.5564	0.2831	0.2831	14021.9	7623.6871	3784.5728	518810.3	282076.4227
300559.SZ	20190111	37.6	0.5646	1.1372	0.55	72.0838	47.6585	7.2887	27.4269	15.8087	0.2786	0.2786	14021.9	7623.6871	3784.5728	527223.44	286650.635
300559.SZ	20190110	38.38	0.807	1.6256	0.8	73.5792	48.6471	7.4399	27.9958	16.1367	0.2729	0.2729	14021.9	7623.6871	3784.5728	538160.522	292597.1109
300559.SZ	20190109	37.56	0.9163	1.8458	0.9	72.0071	47.6078	7.2809	27.3977	15.7919	0.2789	0.2789	14021.9	7623.6871	3784.5728	526662.564	286345.6875
300559.SZ	20190108	37.92	0.9856	1.9854	1.04	72.6973	48.0641	7.3507	27.6603	15.9433	0.2762	0.2762	14021.9	7623.6871	3784.5728	531710.448	289090.2148
300559.SZ	20190107	37.82	1.6517	3.3272	2.19	72.5056	47.9373	7.3313	27.5873	15.9012	0.2769	0.2769	14021.9	7623.6871	3784.5728	530308.258	288327.8461
300559.SZ	20190104	35.3	0.8067	1.6251	1.01	67.6744	44.7432	6.8428	25.7492	14.8417	0.2967	0.2967	14021.9	7623.6871	3784.5728	494973.07	269116.1546
300559.SZ	20190103	34.7	0.7112	1.4326	0.8	66.5241	43.9827	6.7265	25.3115	14.5894	0.3018	0.3018	14021.9	7623.6871	3784.5728	486559.93	264541.9424
300559.SZ	20190102	35.73	0.9411	1.8957	0.98	68.4988	45.2882	6.9262	26.0628	15.0225	0.2931	0.2931	14021.9	7623.6871	3784.5728	501002.487	272394.3401
